"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"1161",20.9,83.3,1,0,1,0,0,0,0,0,0,0.0104166666666661,0.0342105263157895
"3068",26.1,29.5,0,0,0,1,0,0,0,0,0,0.875,0.384210526315789
"972",11.4,54,1,0,0,1,0,0,0,0,0,0.145833333333333,0.35
"3986",14.8,33.5,1,0,0,1,0,0,0,0,0,0.166666666666666,0.75
"2237",6.5,41.3,1,0,0,1,0,0,0,0,0,0.677083333333334,0.731578947368421
"3088",11.3,66.9,0,0,0,1,0,0,0,0,0,0.59375,0.0842105263157895
"3240",7.59999999999999,50.7,1,1,0,0,0,0,1,0,0,0.260416666666667,0.45
"261",11.8,50.1,0,1,0,0,0,0,0,0,0,0.697916666666667,0.665789473684211
"2808",14.7,63.3,0,0,0,1,0,0,0,0,0,0.8125,0.184210526315789
"1755",10.7,49.3,1,1,0,0,0,0,0,0,0,0.96875,0.115789473684211
"1286",7.7,35.1,0,0,0,1,0,0,0,0,0,0.208333333333333,0.15
"1133",27.1,55.6,0,0,0,1,0,0,0,0,0,0.520833333333334,0.3
"111",12.7,51.3,0,0,0,1,0,0,0,0,1,0.770833333333334,0.5
"145",8.7,53,1,0,0,1,0,0,0,0,0,0.760416666666667,0.0157894736842105
"2390",9.8,56.2,1,1,0,0,0,0,0,0,0,0.0520833333333334,0.284210526315789
"751",22.1,28.6,0,0,1,0,0,0,0,0,0,0.15625,0.7
"2030",15.7,42.3,0,0,0,1,0,0,0,0,0,0.604166666666667,0.0657894736842105
"168",5.09999999999999,30.1,0,0,0,1,0,0,0,0,0,0.229166666666666,0.3
"147",20.8,53.2,1,0,0,1,0,0,0,0,0,0.135416666666666,0.115789473684211
"782",24.8,59.6,0,0,1,0,0,0,0,0,0,0.458333333333333,0.25
"411",14.7,33.6,0,0,0,1,0,0,0,0,0,0.729166666666667,0.115789473684211
"2322",8.09999999999999,41.7,0,1,0,0,0,0,0,1,0,0.489583333333333,0.184210526315789
"2463",25.5,38.2,1,0,0,1,0,0,0,0,0,0.71875,0.0342105263157895
"3717",9.5,49.3,1,0,0,1,0,0,0,0,1,0.791666666666667,0.05
"1033",5,43.7,1,0,0,1,0,0,0,0,0,0.0833333333333331,0.115789473684211
"1911",4.09999999999999,58.1,1,0,0,1,0,0,0,0,0,0.291666666666667,0.05
"947",5.5,36.8,1,1,0,0,0,0,1,0,0,0.8125,0.4
"2728",12.5,72.6,0,0,0,1,0,0,0,0,0,0.229166666666666,0.1
"933",12.4,67.2,1,0,0,1,0,0,0,0,0,0.572916666666667,0.0157894736842105
"527",24,25.8,0,0,1,0,0,0,0,0,0,0.59375,0.815789473684211
"3835",25.7,65.4,0,0,0,1,0,1,0,0,0,0.802083333333333,0.55
"1714",9,72,0,0,1,0,0,0,0,0,0,0.260416666666667,0.05
"2850",2.5,28.7,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.0342105263157895
"1655",23.1,56.5,0,0,1,0,0,0,0,0,0,0.75,0.284210526315789
"4086",10.4,49.3,1,0,0,1,0,0,0,0,0,0.927083333333334,0.0657894736842105
"805",25.1,40.3,0,0,0,1,0,0,0,0,0,0.65625,0.215789473684211
"2840",10.8,45.8,0,0,0,1,0,0,0,0,0,0.197916666666667,0.1
"507",10.4,68.5,0,0,1,0,0,0,0,0,0,0.739583333333333,0.6
"3684",18.4,47.1,1,0,1,0,0,0,0,0,0,0.885416666666667,0.0342105263157895
"563",14.3,68.7,0,0,1,0,0,0,0,1,0,0.270833333333333,0.5
"1610",13.6,36.6,0,0,0,1,0,0,0,0,1,0.479166666666666,0.0157894736842105
"1203",17.8,66.2,1,0,0,1,0,0,0,0,0,0.166666666666666,0.831578947368421
"1066",10.5,63.3,0,0,0,1,0,0,0,0,0,0.583333333333333,0.1
"92",31.2,72.8,0,0,0,1,0,0,0,0,0,0.541666666666667,0.284210526315789
"1575",6.5,52.8,0,1,0,0,0,0,0,0,0,0.677083333333334,0.234210526315789
"1811",26,61.3,0,0,1,0,0,0,0,0,0,0.197916666666667,0.134210526315789
"2819",10.6,53.8,1,0,0,1,0,0,0,1,0,0.354166666666667,0.1
"3863",18.9,39.8,0,0,1,0,0,0,0,0,0,0.0729166666666663,0.2
"3963",2.8,62,0,0,1,0,0,0,0,0,0,0.927083333333334,0.215789473684211
"4067",23.8,63.4,0,0,0,1,0,0,0,0,0,0.229166666666666,0.384210526315789
"1184",10.8,48.3,1,0,0,1,0,0,0,0,0,0.854166666666667,0.0657894736842105
"808",24,83.6,1,0,0,1,0,0,1,0,0,0.21875,0.165789473684211
"2694",5.7,67.3,0,0,1,0,0,0,0,0,0,0.489583333333333,0.115789473684211
"3363",27.8,25.8,0,0,0,1,0,1,0,0,0,0.833333333333334,0.134210526315789
"3906",8.2,28.7,0,0,0,1,0,0,0,0,0,0.125,0.184210526315789
"1252",28.3,56.6,1,0,0,1,0,0,0,0,0,0.114583333333333,0.0157894736842105
"153",18.2,34.5,1,0,1,0,0,1,0,0,0,0.1875,0.681578947368421
"1696",25.6,68.8,0,0,0,1,0,0,0,0,0,0.875,0.0657894736842105
"928",16.1,37.4,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.05
"3895",7.7,44.5,1,0,0,1,0,0,0,0,0,0.5,0.484210526315789
"1524",8,33.6,0,0,0,1,0,0,0,0,0,0.53125,0.2
"1763",15.2,54.8,0,0,0,1,0,0,0,0,0,0.65625,0.0157894736842105
"3533",7.09999999999999,32.2,0,0,1,0,0,0,0,0,0,0.46875,0.715789473684211
"2367",24,67.1,0,0,0,1,0,1,0,0,0,0.614583333333334,0.815789473684211
"392",13,59,1,0,0,1,0,0,0,0,0,0.5625,0.0157894736842105
"2133",30,49.9,0,0,0,1,0,0,0,0,0,0.677083333333334,0.434210526315789
"4163",4.3,49.7,1,0,0,1,0,0,0,0,0,0.583333333333333,0.2
"762",6.7,44.2,0,1,0,0,0,0,1,0,0,0.40625,0.4
"1780",8.09999999999999,49.9,1,1,0,0,0,0,0,1,0,0.145833333333333,0.65
"3616",14.2,59.3,0,0,0,1,0,0,0,0,0,0.708333333333333,0.184210526315789
"1041",7.3,70.3,0,0,1,0,0,0,0,0,0,0.854166666666667,0.15
"4069",13.2,52.1,1,0,0,1,0,0,0,0,0,0.614583333333334,0.184210526315789
"454",22.3,31,0,0,0,1,0,0,0,0,0,0.541666666666667,0.35
"1239",11.1,45.2,0,1,0,0,0,0,0,0,0,0.427083333333333,0.5
"803",10.2,43.4,1,0,1,0,0,0,0,0,0,0.364583333333334,0.0657894736842105
"1287",7,40.7,0,1,0,0,0,0,0,1,0,0.104166666666667,0.1
"1226",6.40000000000001,25.4,0,0,0,1,0,0,0,0,0,0.229166666666666,0.334210526315789
"526",15.1,27.8,0,0,0,1,0,0,0,0,1,0.125,0.515789473684211
"975",8.5,34.5,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.881578947368421
"1712",3.3,61.2,0,1,0,0,0,0,0,0,0,0.645833333333333,0.384210526315789
"1238",10.2,63.3,0,0,0,1,0,0,0,0,0,0.822916666666667,0.265789473684211
"1753",13.7,5.8,0,0,1,0,0,1,0,0,0,0.28125,0.965789473684211
"2547",16.4,59.4,0,0,0,1,0,0,0,0,0,0.177083333333333,0.0368421052631579
"2664",10.4,55,1,0,1,0,0,0,0,0,0,0.25,0.215789473684211
"1357",7.7,52.9,0,1,0,0,0,0,0,1,0,0.927083333333334,0.3
"2001",5,43.3,1,0,0,1,0,0,1,0,0,0.0416666666666665,0.0657894736842105
"709",19.6,54.5,0,0,0,1,0,0,0,0,0,0.40625,0.0342105263157895
"2151",24.5,58.9,0,0,0,1,0,1,0,0,0,0.125,0.3
"2162",7.3,50.5,0,1,0,0,0,0,0,0,0,0.53125,0.765789473684211
"1384",4.5,52.1,1,1,0,0,0,0,0,0,0,0.677083333333334,0.981578947368421
"163",11.7,28.2,0,0,1,0,0,0,0,0,0,0.416666666666667,0.05
"2999",12.5,38.6,0,0,1,0,0,0,0,0,0,0.739583333333333,0.8
"1061",5.90000000000001,56.1,1,0,1,0,0,0,0,0,0,0.885416666666667,0.365789473684211
"3890",22.6,51.2,0,0,1,0,0,1,0,0,0,0.0729166666666663,0.1
"832",9.8,63.3,1,0,1,0,0,0,0,0,0,0.0312499999999997,0.0842105263157895
"1608",11.7,59.8,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.0342105263157895
"2009",9.3,34,1,0,0,1,0,0,0,0,0,0.885416666666667,0.1
"2569",19.4,54.4,0,0,0,1,0,0,0,0,1,0.697916666666667,0.0157894736842105
"2034",3.5,51.7,1,0,1,0,0,0,0,0,0,0.71875,0.0342105263157895
"2176",7.59999999999999,44,0,0,0,1,0,0,0,0,0,0.114583333333333,0.05
"1859",22.3,75.3,0,0,0,1,0,1,0,0,0,0.791666666666667,0.8
"494",27.5,76.5,0,0,1,0,0,0,0,0,0,0.6875,0.2
"2393",13.9,37.4,0,0,1,0,0,0,0,1,0,0.208333333333333,0.815789473684211
"1500",6.40000000000001,62,1,0,0,1,0,0,0,0,0,0.927083333333334,0.715789473684211
"3086",4.40000000000001,49.7,1,0,0,1,0,0,0,0,0,0.458333333333333,0.15
"2324",13.6,40.1,0,0,1,0,0,0,0,1,0,0.520833333333334,0.0842105263157895
"3039",6.5,44.5,0,1,0,0,0,0,0,1,0,0.625,0.165789473684211
"539",26.9,48.2,0,0,0,1,0,0,0,0,0,0.5,0.0657894736842105
"2317",19.2,36.9,1,0,1,0,0,1,0,0,0,0.34375,0.815789473684211
"3330",9.09999999999999,38,0,1,0,0,0,0,0,0,0,0.802083333333333,0.63421052631579
"3128",17.8,51.7,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.0657894736842105
"927",12.1,36.3,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.35
"3495",11.5,50,1,0,0,1,1,0,0,0,0,0.15625,0.0657894736842105
"1366",23.7,34.6,0,0,1,0,0,0,0,1,0,0.822916666666667,0.534210526315789
"3454",7.09999999999999,54,1,0,0,1,0,0,0,0,0,0.739583333333333,0.115789473684211
"264",16,66.5,0,0,0,1,0,0,0,0,0,0.71875,0.0157894736842105
"2834",5.59999999999999,74.6,1,0,1,0,0,0,0,0,0,0.0833333333333331,0.1
"2716",5.59999999999999,31.5,0,0,0,1,0,0,0,0,0,0.166666666666666,0.0157894736842105
"3345",12.2,40.5,0,0,0,1,0,0,0,0,0,0.791666666666667,0.165789473684211
"49",26.4,73,0,0,0,1,0,0,0,0,0,0.427083333333333,0.565789473684211
"1054",9,55.8,0,1,0,0,0,0,0,0,0,0.864583333333334,0.831578947368421
"3887",7.59999999999999,33.1,0,0,0,1,0,0,0,0,0,0.229166666666666,0.384210526315789
"604",22.1,45.4,0,0,0,1,0,0,0,0,0,0.5,0.215789473684211
"1221",18.1,65.3,0,0,1,0,0,0,0,0,0,0.59375,0.65
"511",11,53.2,0,0,0,1,0,0,1,0,0,0.739583333333333,0.1
"3198",6.3,55.9,1,1,0,0,0,0,0,0,0,0.927083333333334,0.75
"1879",25.7,69.5,0,0,0,1,0,0,0,0,0,0.739583333333333,0.0342105263157895
"272",24.6,64,0,0,0,1,0,0,0,0,0,0.8125,0.165789473684211
"74",4.40000000000001,48,1,0,0,1,0,0,0,0,0,0.854166666666667,0.3
"433",2.7,50.3,1,1,0,0,0,0,0,1,0,0.520833333333334,0.831578947368421
"2619",19.6,67.5,0,0,0,1,0,0,0,0,0,0.1875,0.0657894736842105
"3957",19.2,42.8,0,0,1,0,0,0,0,0,0,0.15625,0.0842105263157895
"3811",15.2,64.5,0,0,1,0,0,0,0,0,0,0.927083333333334,0.6
"1215",22.7,70.7,0,0,0,1,0,0,0,0,0,0.177083333333333,0.2
"3429",25.9,68.2,0,0,0,1,0,0,1,0,0,0.854166666666667,0.0657894736842105
"2039",24.8,41.1,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.0342105263157895
"2624",20.7,32.6,1,0,0,1,0,0,0,0,0,0.947916666666667,0.181578947368421
"129",24.8,36.6,0,0,0,1,0,0,0,0,0,0.395833333333333,0.35
"20",10.4,32.4,1,0,0,1,0,0,0,0,0,0.427083333333333,0.91578947368421
"2174",11.5,50,1,0,0,1,1,0,0,0,0,0.291666666666667,0.0842105263157895
"965",12.2,59.1,0,1,0,0,0,0,0,1,0,0.666666666666667,0.534210526315789
"3639",26.4,50.7,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.0657894736842105
"1896",19.5,73.3,0,0,1,0,0,0,0,0,0,0.739583333333333,0.7
"3991",14.5,48.7,1,0,1,0,0,0,0,0,0,0.770833333333334,0.184210526315789
"4141",28.9,45,0,0,0,1,0,0,0,0,0,0.71875,0.365789473684211
"2958",28.6,74.4,0,0,0,1,0,1,0,0,0,0.90625,0.8
"641",24.1,38,0,0,0,1,0,0,0,0,0,0.614583333333334,0.134210526315789
"2281",12.7,55.8,0,1,0,0,0,0,0,0,0,0.979166666666667,0.7
"1177",10,49,0,0,0,1,0,0,0,0,0,0.604166666666667,0.110526315789474
"783",8.90000000000001,40.7,1,0,0,1,0,0,1,0,0,0.666666666666667,0.2
"338",4.3,61.5,1,0,1,0,0,0,0,0,0,0.0833333333333331,0.2
"1544",28.6,64.8,0,0,1,0,0,0,0,0,0,0.5625,0.1
"913",14.4,42.1,0,0,0,1,0,0,0,0,0,0.354166666666667,0.181578947368421
"57",11.5,50,0,0,0,1,1,0,0,0,0,0.635416666666666,0.434210526315789
"811",20.2,39,0,0,1,0,0,0,0,0,0,0.427083333333333,0.115789473684211
"3978",23.4,71.7,0,0,0,1,0,0,0,0,0,0.427083333333333,0.815789473684211
"3179",61.1,44.3,0,0,1,0,0,0,0,0,0,0.5,0.265789473684211
"3626",4.5,52.3,0,0,1,0,0,0,0,1,0,0.71875,0.4
"2790",13,49,0,1,0,0,0,0,0,0,0,0.697916666666667,0.484210526315789
"3003",20.2,33.7,0,0,1,0,0,0,0,0,0,0.625,0.415789473684211
"30",5.40000000000001,51.5,1,0,0,1,0,0,0,0,0,0.645833333333333,0.1
"497",19.3,69.8,0,0,0,1,0,0,0,0,0,0.145833333333333,0.115789473684211
"903",10.4,36,1,0,0,1,0,0,0,0,0,0.614583333333334,0.0657894736842105
"834",22.6,52.2,1,0,1,0,0,0,0,0,0,0.937500000000001,0.0657894736842105
"618",2.8,42.3,1,1,0,0,0,0,0,1,0,0.0937499999999999,0.415789473684211
"2089",11,40.1,0,0,0,1,0,0,0,0,0,0.46875,0.815789473684211
"1851",14,32.1,0,0,0,1,0,0,0,0,0,0.739583333333333,0.0342105263157895
"3262",12.1,66.9,0,0,0,1,0,0,0,0,0,0.84375,0.1
"908",21.5,71.4,0,0,0,1,0,1,0,0,0,0.802083333333333,0.95
"2396",4.8,53.4,1,0,0,1,0,0,0,0,0,0.135416666666666,0.0157894736842105
"2119",8.09999999999999,49.3,1,0,0,1,0,0,0,0,0,0.0937499999999999,0.565789473684211
"3600",10.4,47.4,1,0,0,1,0,0,0,0,0,0.520833333333334,0.15
"3010",12.4,31.8,1,0,0,1,0,0,0,0,0,0.739583333333333,0.0157894736842105
"2864",15.4,40.9,1,0,0,1,0,0,0,0,0,0.208333333333333,0.05
"389",22,61.5,0,0,0,1,0,0,0,0,0,0.302083333333333,0.584210526315789
"1831",4.59999999999999,47.8,0,0,0,1,0,0,0,1,0,0.427083333333333,0.0842105263157895
"1940",8,64.7,0,0,1,0,0,0,0,0,0,0.864583333333334,0.439473684210526
"1786",8.09999999999999,52.3,0,1,0,0,0,0,0,0,0,0.302083333333333,0.284210526315789
"1264",10.8,46.2,0,1,0,0,0,0,0,0,0,0.458333333333333,0.415789473684211
"3870",16.6,54.6,0,0,0,1,0,0,0,1,0,0.46875,0.95
"1147",8.5,36.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.831578947368421
"790",5.09999999999999,45.8,1,0,1,0,0,0,0,0,0,0.447916666666667,0.515789473684211
"974",27.9,54.2,0,0,0,1,0,0,0,0,0,0.53125,0.476315789473684
"898",24.2,71.6,0,0,0,1,0,0,0,0,0,0.416666666666667,0.384210526315789
"829",18.1,67.6,0,0,0,1,0,0,0,0,0,0.260416666666667,0.665789473684211
"4161",23.4,71,0,0,1,0,0,1,0,0,0,0.135416666666666,0.584210526315789
"1441",25.6,49.3,1,0,0,1,0,0,0,0,0,0.947916666666667,0.134210526315789
"3053",9.8,65.8,0,0,0,1,0,0,0,0,0,0.572916666666667,0.05
"3267",10.4,79.5,0,0,0,1,0,1,0,0,0,0.802083333333333,0.765789473684211
"2044",8.7,30.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.15
"3398",8.59999999999999,41.7,1,0,1,0,0,0,0,0,0,0.645833333333333,0.0342105263157895
"2726",2.8,42.1,1,1,0,0,0,0,0,0,0,0.3125,0.931578947368421
"3851",3.7,63.8,0,0,0,1,0,0,0,0,0,0.729166666666667,0.2
"3805",8.40000000000001,25.4,0,0,0,1,0,0,0,0,0,0.15625,0.0342105263157895
"824",9,40.4,0,1,0,0,0,0,0,0,0,0.270833333333333,0.315789473684211
"3850",30.8,39.3,0,0,1,0,0,0,0,0,0,0.458333333333333,0.815789473684211
"3302",20,25,0,0,0,1,0,0,0,0,0,0.458333333333333,0.1
"4090",7.2,46,0,1,0,0,0,0,0,0,0,0.145833333333333,0.534210526315789
"3735",8,55.3,1,0,0,1,0,0,0,0,0,0.114583333333333,0.234210526315789
"116",8.40000000000001,56.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.284210526315789
"2595",15.4,51.1,0,0,1,0,0,0,0,0,0,0.385416666666666,0.45
"1913",14.4,69.3,0,0,0,1,0,0,0,0,0,0.979166666666667,0.2
"1886",6.5,52.8,1,0,1,0,0,0,0,0,0,0.822916666666667,0.7
"2442",18.2,37.1,1,0,1,0,0,0,0,1,0,0.0208333333333329,0.0842105263157895
"1825",3,44.7,1,0,0,1,0,0,0,0,0,0.520833333333334,0.55
"2018",8.90000000000001,52.8,0,1,0,0,0,0,0,0,0,0.59375,0.765789473684211
"3218",26.7,42.8,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.715789473684211
"1862",26.2,30.5,1,0,1,0,0,1,0,0,0,0.666666666666667,0.0657894736842105
"1318",11,51.8,0,1,0,0,0,0,0,0,0,0.0312499999999997,0.45
"2974",11.5,50,0,0,0,1,1,0,0,0,0,0.0729166666666663,0.0342105263157895
"3722",21.6,28.7,0,0,1,0,0,0,0,0,0,0.125,0.681578947368421
"2935",5.7,41.3,1,0,0,1,0,0,0,0,0,0.197916666666667,0.384210526315789
"1689",10.6,43.3,0,0,0,1,0,0,0,0,1,0.729166666666667,0.05
"1240",11.5,50,1,0,0,1,1,0,0,0,0,0.875,0.35
"45",13.9,68.7,0,0,1,0,0,0,0,0,0,0.5,0.0342105263157895
"3293",3,45.8,1,0,0,1,0,0,0,0,0,0.40625,0.0842105263157895
"1983",23.9,71.5,0,0,0,1,0,1,0,0,0,0.729166666666667,0.384210526315789
"3130",17.8,54,1,0,1,0,0,0,0,0,0,0.59375,0.0157894736842105
"1052",15.4,41.8,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.91578947368421
"2760",26,54.4,0,0,0,1,0,0,0,0,0,0.59375,0.3
"3662",3.90000000000001,56.6,0,1,0,0,0,0,0,0,0,0.739583333333333,0.4
"3103",18.6,55.3,0,0,1,0,0,0,0,0,0,0.166666666666666,0.15
"2679",3.90000000000001,51.2,0,0,0,1,0,0,1,0,0,0.46875,0.115789473684211
"3968",2.8,56.7,0,1,0,0,0,0,0,0,0,0.520833333333334,0.484210526315789
"2279",27.1,52.5,0,0,1,0,0,1,0,0,0,0.645833333333333,0.95
"3114",6.59999999999999,32,0,0,0,1,0,0,0,0,0,0.572916666666667,0.0657894736842105
"3640",23.6,78.2,0,0,0,1,0,0,0,0,0,0.854166666666667,0.0657894736842105
"3650",4.2,38.3,1,0,0,1,0,0,0,0,0,0.59375,0.63421052631579
"3515",21.6,41.1,0,0,1,0,0,0,0,0,0,0.6875,0.284210526315789
"521",4.59999999999999,60.4,0,0,1,0,0,0,0,0,0,0.6875,0.25
"3295",21.3,70.3,0,0,0,1,0,0,0,0,0,0.395833333333333,0.815789473684211
"4061",5.2,60.5,0,1,0,0,0,0,0,1,0,0.604166666666667,0.0657894736842105
"2500",2.7,55.5,1,0,1,0,0,0,0,1,0,0.833333333333334,0.35
"3609",9.40000000000001,44.8,0,1,0,0,0,0,0,0,0,0.385416666666666,0.365789473684211
"265",13.8,61.6,0,0,0,1,0,0,0,0,0,0.53125,0.731578947368421
"3704",15.1,72.1,0,0,0,1,0,0,0,0,0,0.302083333333333,0.657894736842105
"2097",12.6,74.2,0,0,1,0,0,0,0,0,0,0.6875,0.5
"462",12.8,37,1,0,1,0,0,0,0,0,0,0.291666666666667,0.1
"334",4.3,53.2,0,1,0,0,0,0,0,0,0,0.5,0.534210526315789
"3628",4.09999999999999,42.5,0,1,0,0,0,0,0,1,0,0.21875,0.35
"4059",10,64.4,0,0,0,1,0,0,0,0,0,0.427083333333333,0.85
"3118",22.5,62,0,0,1,0,0,0,0,0,0,0.229166666666666,0.25
"3874",13.1,66.4,0,0,1,0,0,0,0,1,0,0.125,0.765789473684211
"3116",13.5,51.1,1,0,0,1,0,0,0,0,0,0.885416666666667,0.0657894736842105
"993",19.2,47.7,0,0,1,0,0,0,0,0,0,0.885416666666667,0.3
"2129",6.3,28.9,0,0,0,1,0,0,0,0,0,0.666666666666667,0.184210526315789
"3546",19.7,20.9,0,0,0,1,0,0,0,0,0,0.229166666666666,0.75
"3222",3.7,39.4,1,0,0,1,0,0,0,1,0,0.104166666666667,0.134210526315789
"1962",20.8,62.8,0,0,0,1,0,0,0,0,0,0.833333333333334,0.1
"2809",14.5,48.9,0,0,0,1,0,0,0,0,0,0.354166666666667,0.1
"2310",6.59999999999999,51.2,1,1,0,0,0,0,0,0,0,0.40625,0.534210526315789
"2641",6.7,53.2,1,0,0,1,0,0,0,0,0,0.614583333333334,0.6
"3799",11.4,37.4,0,0,0,1,0,0,0,0,0,0.15625,0.234210526315789
"3346",14.3,41.9,0,0,0,1,0,0,0,0,0,0.520833333333334,0.534210526315789
"162",20.5,39.4,0,0,0,1,0,0,0,0,0,0.927083333333334,0.284210526315789
"780",10.4,73.2,0,0,1,0,0,0,0,0,0,0.46875,0.234210526315789
"2506",14.5,62.8,0,0,0,1,0,0,0,0,0,0.479166666666666,0.2
"405",20.3,36.4,0,0,0,1,0,0,0,0,0,0.937500000000001,0.15
"958",11.5,50,0,0,0,1,1,0,0,0,0,0.854166666666667,0.0842105263157895
"3627",21.6,53.4,0,0,0,1,0,0,0,0,0,0.958333333333333,0.0842105263157895
"3017",27.9,52.6,0,0,1,0,0,0,0,0,0,0.520833333333334,0.05
"161",10.5,48.2,0,0,0,1,0,0,0,0,0,0.364583333333334,0.05
"2178",5.2,66.4,0,0,1,0,0,0,0,0,0,0.71875,0.0657894736842105
"3439",2.8,54.6,1,0,0,1,0,0,0,0,0,0.885416666666667,0.415789473684211
"510",9,55.2,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.05
"2289",2.7,48.2,1,0,1,0,0,0,0,0,0,0.291666666666667,0.565789473684211
"3250",27.7,58,0,0,0,1,0,0,0,0,0,0.489583333333333,0.815789473684211
"1950",8.7,61.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.8
"443",9.8,52.6,1,0,1,0,0,0,1,0,0,0.947916666666667,0.0157894736842105
"730",23.1,79.9,0,0,0,1,0,0,0,0,0,0.822916666666667,0.0342105263157895
"3855",17.5,55.6,0,0,1,0,0,0,0,0,0,0.791666666666667,0.7
"767",12.1,45.6,1,0,1,0,0,0,0,0,1,0.90625,0.0657894736842105
"854",8.09999999999999,29.3,1,0,0,1,0,0,1,0,0,0.239583333333333,0.5
"1920",25.7,24.4,0,0,1,0,0,0,0,0,0,0.770833333333334,0.284210526315789
"3918",8.90000000000001,49.7,0,0,1,0,0,0,0,0,0,0.270833333333333,0.0842105263157895
"1294",29.3,37.5,1,0,0,1,0,0,0,0,0,0.114583333333333,0.115789473684211
"3847",27.4,48.3,0,0,1,0,0,0,0,0,0,0.677083333333334,0.0657894736842105
"1706",27.5,47.4,0,0,1,0,0,0,0,1,0,0.21875,0.0342105263157895
"4008",24.1,57.1,0,0,0,1,0,0,0,0,0,0.822916666666667,0.584210526315789
"3208",7.40000000000001,64.6,0,0,1,0,0,0,0,0,0,0.34375,0.0657894736842105
"2892",6.09999999999999,67.2,1,0,1,0,0,0,0,0,1,0.78125,0.85
"2416",3.7,54.8,0,0,1,0,0,0,0,0,0,0.645833333333333,0.55
"1847",5,51.2,1,0,0,0,0,0,0,1,0,0.614583333333334,0.284210526315789
"4167",9.5,36.4,1,0,1,0,0,0,0,0,0,0.34375,0.384210526315789
"940",29,46,0,0,0,1,0,0,0,0,0,0.385416666666666,0.465789473684211
"2395",7.5,45.4,1,1,0,0,0,0,0,1,0,0.0520833333333334,0.0342105263157895
"1569",16.6,49.3,0,0,0,1,0,0,0,0,0,0.197916666666667,0.0657894736842105
"3950",10.8,58.7,0,1,0,0,0,0,0,0,0,0.302083333333333,0.484210526315789
"1812",24.4,46.2,0,0,1,0,0,0,0,0,0,0.125,0.484210526315789
"379",12,35.3,1,0,0,1,0,0,0,0,0,0.489583333333333,0.15
"2793",11.5,50,1,0,0,1,1,0,0,0,0,0.145833333333333,0.15
"4145",7.8,33.4,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.165789473684211
"3455",25,67.9,0,0,1,0,0,0,0,0,0,0.6875,0.534210526315789
"1636",24.4,68.1,0,0,0,1,0,0,0,0,0,0.489583333333333,0.165789473684211
"438",11.2,57.3,1,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"3041",7.8,44.6,1,1,0,0,0,0,0,1,0,0.71875,0.931578947368421
"4148",23.7,26.6,0,0,0,1,0,1,0,0,0,0.135416666666666,0.415789473684211
"480",21.6,62.3,0,0,0,1,0,0,0,0,1,0.697916666666667,0.334210526315789
"2090",21.5,57.3,0,0,1,0,0,0,0,0,0,0.65625,0.534210526315789
"239",24.7,29.5,0,0,1,0,0,0,0,0,0,0.75,0.6
"1162",18.5,71,0,0,0,1,0,1,0,0,0,0.5,0.9
"505",6.3,66.4,0,0,0,1,0,0,0,0,0,0.854166666666667,0.0342105263157895
"2705",7.90000000000001,72.5,0,0,0,1,0,0,0,0,0,0.885416666666667,0.415789473684211
"3833",13.3,46.6,0,0,0,1,0,0,0,0,0,0.208333333333333,0.234210526315789
"413",9.3,39.1,1,0,1,0,0,0,0,0,1,0.510416666666667,0.7
"1172",16.2,47.9,1,0,1,0,0,0,0,0,0,0.270833333333333,0.415789473684211
"2665",8.2,60.5,0,1,0,0,0,0,0,0,0,0.395833333333333,0.365789473684211
"1398",28.1,24.8,0,0,1,0,0,1,0,0,0,0.197916666666667,0.86578947368421
"2300",5.2,31.5,0,0,0,1,0,0,0,0,0,0.364583333333334,0.4
"2801",15.5,47.6,0,0,0,1,0,0,0,0,0,0.65625,0.4
"2602",9.8,42.3,0,0,0,1,0,0,0,0,0,0.770833333333334,0.234210526315789
"2735",7.40000000000001,54.4,0,0,1,0,0,0,0,0,0,0.75,0.3
"1727",3.59999999999999,46.8,1,0,0,0,0,0,1,0,0,0.0937499999999999,0.184210526315789
"2911",14.4,48.5,1,0,0,1,0,0,0,0,0,0.6875,0.15
"2488",23.3,56.3,0,0,0,1,0,0,0,0,0,0.572916666666667,0.215789473684211
"3194",6,57.9,0,1,0,0,0,0,0,1,0,0.927083333333334,0.165789473684211
"2418",11.5,28.9,0,0,0,1,0,0,0,0,0,0.604166666666667,0.0342105263157895
